,Reward,Length,Completed
0,5.898627911009488,50.0,0.0
1,5.8105195001013215,50.0,0.0
2,-7.165431676942951,53.0,0.0
3,5.868097139445222,50.0,0.0
4,1.0955864179483115,53.0,0.0
5,5.865628198564984,50.0,0.0
6,6.098074749132273,50.0,0.0
7,3.2382376157205464,50.0,0.0
8,5.898627911009488,50.0,0.0
9,-3.677908622403823,53.0,0.0
