,Reward,Length,Completed
0,28.292589458513376,100.0,1.0
1,75.39123318721659,100.0,1.0
2,101.0,100.0,1.0
3,63.28475239796905,100.0,1.0
4,74.2373066430903,100.0,1.0
5,92.273084487778,100.0,1.0
6,75.38752693174177,100.0,1.0
7,75.37708802416338,100.0,1.0
8,67.80035084518077,100.0,1.0
9,75.38752693174177,100.0,1.0
