,Reward,Length,Completed
0,97.13918486016428,100.0,1.0
1,99.49141187486102,100.0,1.0
2,101.0,100.0,1.0
3,99.44896681172862,100.0,1.0
4,89.53951329501346,100.0,1.0
5,101.0,100.0,1.0
6,101.0,100.0,1.0
7,101.0,100.0,1.0
8,95.13209947939274,100.0,1.0
9,94.81440356356222,100.0,1.0
